,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off
2835,Edoardo Sbampato,ITA,DF,Chievo,it Serie A,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2836,Giovanni Sbrissa,ITA,MF,Sassuolo,it Serie A,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2837,Francesco Scavo,ITA,GK,Sassuolo,it Serie A,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2838,Marcel Schäfer,DEU,"MF,DF",Wolfsburg,de Bundesliga,32.0,1984.0,4.0,109.0,27.0,3.6,1.2,2.0,,0.0,2.0,,10.0,1.0,2.0,4.0,-2.0,-1.65,-1.16
2839,Fabian Schär,CHE,DF,Hoffenheim,de Bundesliga,24.0,1991.0,6.0,284.0,47.0,9.3,3.2,3.0,,1.0,3.0,,5.0,1.5,3.0,7.0,-4.0,-1.27,-2.27
2840,Nicolás Schiappacasse,URY,FW,Atlético Madrid,es La Liga,17.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2841,Patrik Schick,CZE,FW,Sampdoria,it Serie A,20.0,1996.0,32.0,1570.0,49.0,45.9,17.4,14.0,,10.0,18.0,,6.0,1.16,29.0,20.0,9.0,0.52,1.25
2842,Julian Schieber,DEU,FW,Hertha BSC,de Bundesliga,27.0,1989.0,18.0,438.0,24.0,14.3,4.9,2.0,,2.0,16.0,,0.0,1.61,8.0,10.0,-2.0,-0.41,-0.34
2843,Sven Schipplock,DEU,FW,Darmstadt 98,de Bundesliga,27.0,1988.0,23.0,1108.0,48.0,36.2,12.3,12.0,,3.0,11.0,,2.0,0.87,10.0,21.0,-11.0,-0.89,0.21
2844,Jeffrey Schlupp,GHA,DF,Crystal Palace,eng Premier League,23.0,1992.0,15.0,998.0,67.0,29.2,11.1,11.0,,8.0,4.0,,1.0,1.47,15.0,15.0,0.0,0.0,0.48
2845,Jeffrey Schlupp,GHA,MF,Leicester City,eng Premier League,23.0,1992.0,4.0,141.0,35.0,4.1,1.6,1.0,,0.0,3.0,,5.0,0.25,0.0,2.0,-2.0,-1.28,-0.92
2846,Kasper Schmeichel,DNK,GK,Leicester City,eng Premier League,29.0,1986.0,30.0,2666.0,89.0,78.0,29.6,30.0,,29.0,0.0,,0.0,1.23,35.0,47.0,-12.0,-0.41,-0.05
2847,Marcel Schmelzer,DEU,"DF,MF",Dortmund,de Bundesliga,28.0,1988.0,26.0,2188.0,84.0,71.5,24.3,25.0,,19.0,1.0,,3.0,1.81,42.0,26.0,16.0,0.66,-0.99
2848,Jonathan Schmid,FRA,MF,Augsburg,de Bundesliga,26.0,1990.0,25.0,1729.0,69.0,56.5,19.2,20.0,,10.0,5.0,,2.0,1.04,17.0,24.0,-7.0,-0.36,0.24
2849,Niklas Schmidt,DEU,"FW,MF",Werder Bremen,de Bundesliga,18.0,1998.0,1.0,15.0,15.0,0.5,0.2,0.0,,0.0,1.0,,2.0,3.0,2.0,0.0,2.0,12.0,12.15
2850,Benno Schmitz,DEU,DF,RB Leipzig,de Bundesliga,21.0,1994.0,16.0,990.0,62.0,32.4,11.0,11.0,,7.0,5.0,,18.0,1.44,19.0,19.0,0.0,0.0,-1.17
2851,Morgan Schneiderlin,FRA,MF,Manchester Utd,eng Premier League,26.0,1989.0,3.0,14.0,5.0,0.4,0.2,0.0,,0.0,3.0,,4.0,2.33,0.0,1.0,-1.0,-6.43,-7.12
2852,Morgan Schneiderlin,FRA,MF,Everton,eng Premier League,26.0,1989.0,14.0,1059.0,76.0,31.0,11.8,12.0,,10.0,2.0,,0.0,2.14,27.0,13.0,14.0,1.19,1.04
2853,Alessandro Schöpf,AUT,MF,Schalke 04,de Bundesliga,22.0,1994.0,28.0,2040.0,73.0,66.7,22.7,22.0,,17.0,6.0,,2.0,1.46,32.0,22.0,10.0,0.44,0.88
2854,Nico Schulz,DEU,DF,M'Gladbach,de Bundesliga,23.0,1993.0,12.0,417.0,35.0,13.6,4.6,4.0,,4.0,8.0,,13.0,1.92,6.0,5.0,1.0,0.22,0.39
2855,André Schürrle,DEU,"MF,FW",Dortmund,de Bundesliga,25.0,1990.0,15.0,748.0,50.0,24.4,8.3,8.0,,5.0,7.0,,3.0,1.8,13.0,8.0,5.0,0.6,-0.45
2856,Julian Schuster,DEU,"MF,DF",Freiburg,de Bundesliga,31.0,1985.0,13.0,846.0,65.0,27.6,9.4,9.0,,6.0,4.0,,13.0,1.46,13.0,15.0,-2.0,-0.21,0.44
2857,Pirmin Schwegler,CHE,MF,Hoffenheim,de Bundesliga,29.0,1987.0,10.0,396.0,40.0,12.9,4.4,2.0,,2.0,8.0,,10.0,1.2,9.0,9.0,0.0,0.0,-0.91
2858,Bastian Schweinsteiger,DEU,"DF,MF",Manchester Utd,eng Premier League,31.0,1984.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,
2860,Alexander Schwolow,DEU,GK,Freiburg,de Bundesliga,24.0,1992.0,34.0,3060.0,90.0,100.0,34.0,34.0,,34.0,0.0,,0.0,1.41,42.0,60.0,-18.0,-0.53,
2861,Luca Scordino,ITA,GK,Udinese,it Serie A,16.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2862,Simone Scuffet,ITA,GK,Udinese,it Serie A,20.0,1996.0,6.0,462.0,77.0,13.5,5.1,5.0,,5.0,1.0,,32.0,1.33,9.0,11.0,-2.0,-0.39,-0.18
2863,Moustapha Seck,SEN,DF,Roma,it Serie A,20.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,19.0,,,,,,
2864,Andrea Seculin,ITA,GK,Chievo,it Serie A,26.0,1990.0,4.0,360.0,90.0,10.5,4.0,4.0,,4.0,0.0,,31.0,0.0,1.0,9.0,-8.0,-2.0,-1.71
2865,Haris Seferović,CHE,"FW,MF",Eint Frankfurt,de Bundesliga,24.0,1992.0,25.0,1069.0,43.0,34.9,11.9,11.0,,4.0,14.0,,5.0,1.24,14.0,15.0,-1.0,-0.08,0.19
2866,Paul Seguin,DEU,"MF,DF",Wolfsburg,de Bundesliga,21.0,1995.0,22.0,1323.0,60.0,43.2,14.7,15.0,,7.0,7.0,,4.0,1.14,15.0,17.0,-2.0,-0.14,0.69
2867,Ransford Selasi,GHA,MF,Pescara,it Serie A,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
2868,Faïz Selemani,COM,"FW,MF",Lorient,fr Ligue 1,22.0,1993.0,3.0,67.0,22.0,2.0,0.7,0.0,,0.0,3.0,,2.0,0.0,0.0,2.0,-2.0,-2.69,-2.04
2869,Vahid Selimović,LUX,DF,Metz,fr Ligue 1,19.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
2870,Davie Selke,DEU,FW,RB Leipzig,de Bundesliga,21.0,1995.0,21.0,453.0,22.0,14.8,5.0,2.0,,0.0,19.0,,13.0,1.67,9.0,12.0,-3.0,-0.6,-1.63
2871,Ole Selnæs,NOR,MF,Saint-Étienne,fr Ligue 1,22.0,1994.0,26.0,2067.0,80.0,60.4,23.0,23.0,,20.0,3.0,,5.0,1.38,26.0,28.0,-2.0,-0.09,-0.15
2872,Davide Seminara,ITA,DF,Empoli,it Serie A,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2873,Alessandro Semprini,ITA,FW,Juventus,it Serie A,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2874,Josep Señé,ESP,"MF,FW",Celta Vigo,es La Liga,24.0,1991.0,13.0,663.0,51.0,19.4,7.4,8.0,75.0,1.0,5.0,12.0,12.0,0.85,4.0,12.0,-8.0,-1.09,-0.82
2875,Stefano Sensi,ITA,MF,Sassuolo,it Serie A,20.0,1995.0,16.0,1202.0,75.0,35.1,13.4,14.0,,11.0,2.0,,12.0,1.44,26.0,23.0,3.0,0.22,0.55
2876,Luigi Sepe,ITA,GK,Napoli,it Serie A,25.0,1991.0,0.0,,,,,0.0,,0.0,0.0,,37.0,,,,,,
2877,Suat Serdar,DEU,MF,Mainz 05,de Bundesliga,19.0,1997.0,8.0,330.0,41.0,10.8,3.7,4.0,,2.0,4.0,,5.0,0.88,3.0,9.0,-6.0,-1.64,-1.47
2878,Jean Seri,CIV,MF,Nice,fr Ligue 1,25.0,1991.0,34.0,2982.0,88.0,87.2,33.1,34.0,,26.0,0.0,,1.0,2.12,59.0,34.0,25.0,0.75,0.34
2879,Federico Serra,ITA,MF,Cagliari,it Serie A,18.0,1997.0,1.0,12.0,12.0,0.4,0.1,0.0,,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.55
2880,Grégory Sertic,FRA,"MF,DF",Bordeaux,fr Ligue 1,26.0,1989.0,17.0,1365.0,80.0,39.9,15.2,15.0,,13.0,2.0,,3.0,1.35,13.0,16.0,-3.0,-0.2,-0.77
2881,Grégory Sertic,FRA,"DF,MF",Marseille,fr Ligue 1,26.0,1989.0,8.0,654.0,82.0,19.1,7.3,7.0,,7.0,1.0,,1.0,1.5,12.0,4.0,8.0,1.1,0.84
2882,Stéphane Sessègnon,BEN,MF,Montpellier,fr Ligue 1,32.0,1984.0,27.0,2314.0,86.0,67.7,25.7,26.0,,23.0,1.0,,0.0,1.11,34.0,46.0,-12.0,-0.47,0.02
2883,Nicolas Seube,FRA,MF,Caen,fr Ligue 1,36.0,1979.0,20.0,1031.0,52.0,30.1,11.5,13.0,,4.0,7.0,,13.0,0.9,10.0,22.0,-12.0,-1.05,-0.41
2884,Salva Sevilla,ESP,MF,Espanyol,es La Liga,32.0,1984.0,6.0,268.0,45.0,7.8,3.0,3.0,74.0,0.0,3.0,16.0,7.0,1.17,1.0,3.0,-2.0,-0.67,-0.7
2886,Aaron Seydel,DEU,FW,Mainz 05,de Bundesliga,20.0,1996.0,6.0,176.0,29.0,5.8,2.0,1.0,,1.0,5.0,,6.0,0.67,2.0,4.0,-2.0,-1.02,-0.74
2887,Moussa Seydi,SEN,FW,Metz,fr Ligue 1,19.0,1996.0,1.0,22.0,22.0,0.6,0.2,0.0,,0.0,1.0,,1.0,0.0,0.0,2.0,-2.0,-8.18,-7.36
2888,Stephan El Shaarawy,ITA,"MF,FW",Roma,it Serie A,23.0,1992.0,32.0,1630.0,51.0,47.7,18.1,19.0,,7.0,13.0,,5.0,2.16,44.0,19.0,25.0,1.38,0.02
2889,Xherdan Shaqiri,CHE,MF,Stoke City,eng Premier League,24.0,1991.0,21.0,1698.0,81.0,49.6,18.9,21.0,,10.0,0.0,,3.0,1.48,25.0,21.0,4.0,0.21,1.21
2890,Samuel Shashoua,GBR,FW,Tottenham,eng Premier League,17.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2891,Luke Shaw,GBR,DF,Manchester Utd,eng Premier League,21.0,1995.0,11.0,688.0,63.0,20.1,7.6,9.0,,4.0,2.0,,4.0,1.55,12.0,6.0,6.0,0.78,0.16
2892,Ryan Shawcross,GBR,DF,Stoke City,eng Premier League,28.0,1987.0,35.0,3150.0,90.0,92.1,35.0,35.0,,35.0,0.0,,0.0,1.09,37.0,53.0,-16.0,-0.46,-0.79
2893,Djibril Sidibé,FRA,DF,Monaco,fr Ligue 1,24.0,1992.0,29.0,2321.0,80.0,67.9,25.8,26.0,,23.0,3.0,,1.0,2.41,81.0,22.0,59.0,2.29,0.9
2894,Sidnei,BRA,DF,La Coruña,es La Liga,26.0,1989.0,29.0,2488.0,86.0,72.7,27.6,29.0,86.0,26.0,0.0,,1.0,0.93,33.0,48.0,-15.0,-0.54,-0.25
2895,Vincent Sierro,CHE,MF,Freiburg,de Bundesliga,20.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2896,Franco Signorelli,VEN,MF,Empoli,it Serie A,25.0,1991.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
2897,Franck Signorino,FRA,DF,Metz,fr Ligue 1,34.0,1981.0,17.0,1476.0,87.0,43.2,16.4,17.0,,14.0,0.0,,10.0,0.94,15.0,36.0,-21.0,-1.28,-0.72
2898,Gylfi Sigurðsson,ISL,"FW,MF",Swansea City,eng Premier League,26.0,1989.0,38.0,3327.0,88.0,97.3,37.0,37.0,,35.0,1.0,,0.0,1.08,44.0,70.0,-26.0,-0.7,-1.67
2899,Kolbeinn Sigþórsson,ISL,FW,Nantes,fr Ligue 1,26.0,1990.0,2.0,155.0,78.0,4.5,1.7,2.0,,0.0,0.0,,0.0,0.0,0.0,2.0,-2.0,-1.16,-0.83
2900,Bernardo Silva,PRT,MF,Monaco,fr Ligue 1,21.0,1994.0,37.0,2782.0,75.0,81.3,30.9,33.0,,12.0,4.0,,0.0,2.49,86.0,25.0,61.0,1.97,-0.14
2901,Caio Henrique Oliveira Silva,BRA,"DF,MF",Atlético Madrid,es La Liga,19.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
2902,David Silva,ESP,MF,Manchester City,eng Premier League,30.0,1986.0,34.0,2759.0,81.0,80.7,30.7,31.0,,20.0,3.0,,1.0,2.06,65.0,32.0,33.0,1.08,-0.01
2903,Gabriel Silva,BRA,"MF,DF",Udinese,it Serie A,25.0,1991.0,5.0,234.0,47.0,6.8,2.6,2.0,,2.0,3.0,,9.0,2.0,3.0,7.0,-4.0,-1.54,-1.4
2904,Gabriel Silva,BRA,DF,Granada,es La Liga,25.0,1991.0,12.0,976.0,81.0,28.5,10.8,11.0,85.0,10.0,1.0,45.0,1.0,0.58,6.0,22.0,-16.0,-1.48,-0.15
2905,Gastón Silva,URY,DF,Granada,es La Liga,22.0,1994.0,22.0,1749.0,80.0,51.1,19.4,19.0,86.0,17.0,3.0,40.0,9.0,0.55,18.0,44.0,-26.0,-1.34,0.06
2906,Matheus Pereira da Silva,BRA,MF,Empoli,it Serie A,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,21.0,,,,,,
2907,Rui Silva,PRT,GK,Granada,es La Liga,22.0,1994.0,0.0,,,,,0.0,,0.0,0.0,,19.0,,,,,,
2908,Stefan Silva,SWE,FW,Palermo,it Serie A,26.0,1990.0,1.0,16.0,16.0,0.5,0.2,0.0,,0.0,1.0,,6.0,3.0,0.0,0.0,0.0,0.0,1.16
2909,Thiago Silva,BRA,DF,Paris S-G,fr Ligue 1,31.0,1984.0,27.0,2385.0,88.0,69.7,26.5,27.0,,26.0,0.0,,2.0,2.33,55.0,20.0,35.0,1.32,-0.51
2910,Matías Silvestre,ARG,DF,Sampdoria,it Serie A,31.0,1984.0,36.0,3211.0,89.0,93.9,35.7,36.0,,35.0,0.0,,0.0,1.31,48.0,51.0,-3.0,-0.08,1.21
2912,Vincenzo Silvestro,ITA,MF,Bologna,it Serie A,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2913,Ba-Muaka Simakala,COG,FW,M'Gladbach,de Bundesliga,19.0,1997.0,1.0,11.0,11.0,0.4,0.1,0.0,,0.0,1.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.12
2914,Giovanni Simeone,ARG,FW,Genoa,it Serie A,21.0,1995.0,35.0,2614.0,75.0,76.4,29.0,29.0,,21.0,6.0,,2.0,0.86,25.0,46.0,-21.0,-0.72,-0.16
2915,Lorenco Šimić,HRV,DF,Sampdoria,it Serie A,20.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,13.0,,,,,,
2916,David Simón,ESP,DF,Las Palmas,es La Liga,27.0,1988.0,16.0,1322.0,83.0,38.7,14.7,14.0,88.0,13.0,2.0,44.0,15.0,0.63,16.0,30.0,-14.0,-0.95,-0.65
2917,Unai Simón,ESP,GK,Athletic Club,es La Liga,19.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
2918,Danny Simpson,GBR,DF,Leicester City,eng Premier League,29.0,1987.0,35.0,2988.0,85.0,87.4,33.2,34.0,,31.0,1.0,,2.0,1.26,45.0,50.0,-5.0,-0.15,1.93
2919,Josh Sims,GBR,FW,Southampton,eng Premier League,19.0,1997.0,7.0,211.0,30.0,6.2,2.3,1.0,,0.0,6.0,,3.0,1.0,1.0,1.0,0.0,0.0,0.2
2920,Jerome Sinclair,GBR,FW,Watford,eng Premier League,19.0,1996.0,5.0,116.0,23.0,3.4,1.3,1.0,,0.0,4.0,,10.0,0.2,1.0,1.0,0.0,0.0,0.76
2921,Giovanni Sio,CIV,FW,Rennes,fr Ligue 1,27.0,1989.0,34.0,2678.0,79.0,78.3,29.8,32.0,,14.0,2.0,,0.0,1.41,27.0,31.0,-4.0,-0.13,0.11
2922,Dimitris Siovas,GRC,DF,Leganés,es La Liga,27.0,1988.0,16.0,1390.0,87.0,40.6,15.4,16.0,87.0,14.0,0.0,,6.0,1.06,20.0,17.0,3.0,0.19,1.17
2923,Tobias Sippel,DEU,GK,M'Gladbach,de Bundesliga,28.0,1988.0,0.0,,,,,0.0,,0.0,0.0,,33.0,,,,,,
2924,Guilherme Siqueira,BRA,"DF,MF",Valencia,es La Liga,30.0,1986.0,10.0,540.0,54.0,15.8,6.0,7.0,67.0,2.0,3.0,24.0,12.0,1.7,10.0,10.0,0.0,0.0,0.28
2925,Pantxi Sirieix,FRA,MF,Toulouse,fr Ligue 1,35.0,1980.0,4.0,43.0,11.0,1.3,0.5,0.0,,0.0,4.0,,16.0,1.25,0.0,1.0,-1.0,-2.09,-2.01
2926,Salvatore Sirigu,ITA,GK,Osasuna,es La Liga,29.0,1987.0,18.0,1620.0,90.0,47.4,18.0,18.0,90.0,18.0,0.0,,0.0,0.67,19.0,51.0,-32.0,-1.78,-0.68
2927,Salvatore Sirigu,ITA,GK,Sevilla,es La Liga,29.0,1987.0,2.0,177.0,89.0,5.2,2.0,2.0,89.0,1.0,0.0,,11.0,0.5,2.0,3.0,-1.0,-0.51,-1.09
2928,Sandro Sirigu,DEU,"DF,MF",Darmstadt 98,de Bundesliga,27.0,1988.0,30.0,1814.0,60.0,59.3,20.2,17.0,,11.0,13.0,,1.0,0.7,20.0,45.0,-25.0,-1.24,-0.52
2929,Moussa Sissoko,FRA,"MF,FW",Tottenham,eng Premier League,26.0,1989.0,25.0,911.0,36.0,26.6,10.1,8.0,,1.0,17.0,,6.0,2.44,24.0,5.0,19.0,1.88,0.41
2930,Pione Sisto,DNK,"MF,FW",Celta Vigo,es La Liga,21.0,1995.0,30.0,1667.0,56.0,48.7,18.5,19.0,79.0,7.0,11.0,16.0,3.0,1.27,28.0,35.0,-7.0,-0.38,0.08
2931,Sito,ESP,MF,Valencia,es La Liga,19.0,1996.0,1.0,3.0,3.0,0.1,0.0,0.0,,0.0,1.0,3.0,2.0,1.0,0.0,1.0,-1.0,-30.0,-29.79
2932,Ellyes Skhiri,TUN,MF,Montpellier,fr Ligue 1,21.0,1995.0,37.0,3281.0,89.0,95.9,36.5,37.0,,32.0,0.0,,0.0,1.03,44.0,62.0,-18.0,-0.49,-0.49
2933,Łukasz Skorupski,POL,GK,Empoli,it Serie A,25.0,1991.0,35.0,3150.0,90.0,92.1,35.0,35.0,,35.0,0.0,,2.0,0.91,28.0,56.0,-28.0,-0.8,0.53
2934,Milan Škriniar,SVK,DF,Sampdoria,it Serie A,21.0,1995.0,35.0,2998.0,86.0,87.7,33.3,34.0,,33.0,1.0,,1.0,1.17,40.0,45.0,-5.0,-0.15,0.06
2935,Islam Slimani,DZA,FW,Leicester City,eng Premier League,28.0,1988.0,23.0,1281.0,56.0,37.5,14.2,13.0,,6.0,10.0,,2.0,1.35,21.0,23.0,-2.0,-0.14,0.41
2936,Naïm Sliti,TUN,"MF,FW",Lille,fr Ligue 1,24.0,1992.0,16.0,955.0,60.0,27.9,10.6,10.0,,6.0,6.0,,11.0,1.38,10.0,15.0,-5.0,-0.47,-0.4
2938,Chris Smalling,GBR,DF,Manchester Utd,eng Premier League,26.0,1989.0,18.0,1217.0,68.0,35.6,13.5,13.0,,12.0,5.0,,4.0,1.78,17.0,16.0,1.0,0.07,-0.91
2939,Adam Smith,GBR,"DF,MF",Bournemouth,eng Premier League,25.0,1991.0,36.0,3079.0,86.0,90.0,34.2,34.0,,34.0,2.0,,0.0,1.19,46.0,61.0,-15.0,-0.44,-1.23
2940,Brad Smith,AUS,"DF,MF",Bournemouth,eng Premier League,22.0,1994.0,5.0,291.0,58.0,8.5,3.2,3.0,,0.0,2.0,,26.0,0.2,4.0,9.0,-5.0,-1.55,-1.35
2941,Robert Snodgrass,SYC,"MF,FW",West Ham,eng Premier League,28.0,1987.0,15.0,838.0,56.0,24.5,9.3,8.0,,2.0,7.0,,0.0,1.07,15.0,14.0,1.0,0.11,0.73
2942,Robert Snodgrass,SYC,"FW,MF",Hull City,eng Premier League,28.0,1987.0,20.0,1710.0,86.0,50.0,19.0,19.0,,16.0,1.0,,0.0,0.8,20.0,42.0,-22.0,-1.16,-0.05
2943,Cédric Soares,PRT,DF,Southampton,eng Premier League,24.0,1991.0,30.0,2515.0,84.0,73.5,27.9,30.0,,25.0,0.0,,0.0,1.17,31.0,36.0,-5.0,-0.18,0.02
2944,Danilo Soares,BRA,DF,Hoffenheim,de Bundesliga,24.0,1991.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
2945,Ramadan Sobhi,EGY,MF,Stoke City,eng Premier League,19.0,1997.0,17.0,854.0,50.0,25.0,9.5,8.0,,5.0,9.0,,9.0,0.88,8.0,11.0,-3.0,-0.32,0.1
2946,Rubén Sobrino,ESP,MF,Alavés,es La Liga,24.0,1992.0,11.0,503.0,46.0,14.7,5.6,5.0,80.0,2.0,6.0,17.0,2.0,1.91,12.0,11.0,1.0,0.18,0.27
2947,Dominic Solanke,GBR,FW,Chelsea,eng Premier League,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2948,Roberto Soldado,ESP,FW,Villarreal,es La Liga,31.0,1985.0,10.0,737.0,74.0,21.5,8.2,10.0,74.0,1.0,0.0,,2.0,2.08,19.0,13.0,6.0,0.73,0.16
2949,Carlos Soler,ESP,MF,Valencia,es La Liga,19.0,1997.0,23.0,1723.0,75.0,50.4,19.1,19.0,86.0,14.0,4.0,23.0,7.0,1.43,32.0,32.0,0.0,0.0,0.48
2950,Edoardo Soleri,ITA,FW,Roma,it Serie A,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
2951,Somália,BRA,"MF,DF",Toulouse,fr Ligue 1,27.0,1988.0,28.0,1812.0,65.0,53.0,20.1,18.0,,14.0,10.0,,1.0,0.96,16.0,22.0,-6.0,-0.3,-0.41
2952,Yann Sommer,CHE,GK,M'Gladbach,de Bundesliga,27.0,1988.0,34.0,3060.0,90.0,100.0,34.0,34.0,,34.0,0.0,,0.0,1.32,45.0,49.0,-4.0,-0.12,
2953,Jérémy Sorbon,FRA,DF,Guingamp,fr Ligue 1,32.0,1983.0,33.0,2945.0,89.0,86.1,32.7,33.0,,32.0,0.0,,2.0,1.3,41.0,43.0,-2.0,-0.06,0.89
2954,David Soria,ESP,GK,Sevilla,es La Liga,23.0,1993.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,20.0,3.0,5.0,0.0,5.0,5.0,4.59
2955,Bruno Soriano,ESP,MF,Villarreal,es La Liga,32.0,1984.0,34.0,2984.0,88.0,87.3,33.2,33.0,90.0,32.0,1.0,23.0,0.0,1.82,48.0,27.0,21.0,0.63,0.22
2956,Roberto Soriano,ITA,MF,Villarreal,es La Liga,25.0,1991.0,33.0,2450.0,74.0,71.6,27.2,31.0,77.0,9.0,2.0,27.0,1.0,1.85,48.0,22.0,26.0,0.96,1.23
2957,Stefano Sorrentino,ITA,GK,Chievo,it Serie A,37.0,1979.0,34.0,3060.0,90.0,89.5,34.0,34.0,,34.0,0.0,,3.0,1.26,42.0,52.0,-10.0,-0.29,1.71
2958,José Sosa,ARG,MF,Milan,it Serie A,31.0,1985.0,18.0,1236.0,69.0,36.1,13.7,15.0,,2.0,3.0,,15.0,1.5,18.0,18.0,0.0,0.0,-0.49
2959,Pape Souaré,SEN,DF,Crystal Palace,eng Premier League,26.0,1990.0,3.0,269.0,90.0,7.9,3.0,3.0,,2.0,0.0,,0.0,0.33,1.0,3.0,-2.0,-0.67,-0.35
2960,Adama Soumaoro,FRA,DF,Lille,fr Ligue 1,24.0,1992.0,27.0,2326.0,86.0,68.0,25.8,26.0,,25.0,1.0,,3.0,1.37,24.0,26.0,-2.0,-0.08,0.33
2961,Arnaud Souquet,FRA,"DF,MF",Nice,fr Ligue 1,24.0,1992.0,26.0,2340.0,90.0,68.4,26.0,26.0,,26.0,0.0,,12.0,1.88,43.0,30.0,13.0,0.5,-0.67
2962,Djibril Sow,CHE,MF,M'Gladbach,de Bundesliga,19.0,1997.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,7.0,3.0,0.0,0.0,0.0,0.0,0.12
2964,Çağlar Söyüncü,TUR,DF,Freiburg,de Bundesliga,20.0,1996.0,24.0,2070.0,86.0,67.6,23.0,24.0,,22.0,0.0,,7.0,1.5,29.0,40.0,-11.0,-0.48,0.16
2965,Emir Spahić,BIH,DF,Hamburger SV,de Bundesliga,35.0,1980.0,11.0,777.0,71.0,25.4,8.6,9.0,,8.0,2.0,,0.0,0.64,4.0,20.0,-16.0,-1.85,-1.38
2966,Uroš Spajić,SRB,DF,Toulouse,fr Ligue 1,23.0,1993.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2967,Julián Speroni,ARG,GK,Crystal Palace,eng Premier League,37.0,1979.0,0.0,,,,,0.0,,0.0,0.0,,30.0,,,,,,
2968,Raphael Spiegel,CHE,GK,West Ham,eng Premier League,23.0,1992.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
2969,Leonardo Spinazzola,ITA,"MF,FW",Atalanta,it Serie A,23.0,1993.0,30.0,2496.0,83.0,73.0,27.7,28.0,,21.0,2.0,,5.0,1.83,50.0,33.0,17.0,0.61,0.22
2970,Emanuele Spinozzi,ITA,MF,Roma,it Serie A,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
2971,Nicolás Spolli,ARG,DF,Chievo,it Serie A,33.0,1983.0,21.0,1594.0,76.0,46.6,17.7,15.0,,14.0,6.0,,14.0,1.38,21.0,28.0,-7.0,-0.4,0.15
2972,Marco Sportiello,ITA,GK,Fiorentina,it Serie A,24.0,1992.0,2.0,180.0,90.0,5.3,2.0,2.0,,2.0,0.0,,18.0,2.0,5.0,4.0,1.0,0.5,0.36
2973,Marco Sportiello,ITA,GK,Atalanta,it Serie A,24.0,1992.0,8.0,720.0,90.0,21.1,8.0,8.0,,8.0,0.0,,11.0,1.25,12.0,14.0,-2.0,-0.25,-1.02
2974,Sébastien Squillaci,FRA,DF,Bastia,fr Ligue 1,35.0,1980.0,10.0,855.0,86.0,25.0,9.5,10.0,,9.0,0.0,,1.0,1.1,8.0,9.0,-1.0,-0.11,0.74
2975,Bassem Srarfi,TUN,"FW,MF",Nice,fr Ligue 1,19.0,1997.0,5.0,41.0,8.0,1.2,0.5,0.0,,0.0,5.0,,9.0,1.4,1.0,1.0,0.0,0.0,-0.72
2976,Kostas Stafylidis,GRC,"DF,MF",Augsburg,de Bundesliga,22.0,1993.0,27.0,2240.0,83.0,73.2,24.9,26.0,,20.0,1.0,,3.0,1.07,24.0,33.0,-9.0,-0.36,0.41
